SPY US Equity,,,
Dates,PX_OPEN,PX_LAST,PX_VOLUME
10/10/2005,119.68,118.6,52680400
10/11/2005,118.99,118.43,75645600
10/12/2005,118.39,117.5,100525800
10/13/2005,117.5,117.43,99076100
10/14/2005,118.12,118.67,88659200
10/17/2005,118.77,119.11,68972800
10/18/2005,118.96,117.82,75020400
10/19/2005,117.56,119.78,116577100
10/20/2005,119.49,117.67,132117600
10/21/2005,118.2,118.13,96580800
10/24/2005,118.44,119.96,72380800
10/25/2005,119.72,119.72,77057500
10/26/2005,119.57,119.37,82697900
10/27/2005,119.2,118.1,68294600
10/28/2005,118.43,119.8,72959900
10/31/2005,120.29,120.13,80153200
11/1/2005,120.58,120.49,66996400
11/2/2005,120.32,121.75,74690900
11/3/2005,122.15,122.27,84904100
11/4/2005,122.4,122.11,59156400
11/7/2005,122.4,122.23,46765900
11/8/2005,121.95,122.23,42157200
11/9/2005,122.08,122.39,57675900
11/10/2005,122.34,123.34,79148200
11/11/2005,123.35,123.76,34867900
11/14/2005,123.785,123.69,45095400
11/15/2005,123.67,123.24,69593000
11/16/2005,123.35,123.49,51134500
11/17/2005,123.75,124.64,55720000
11/18/2005,125.04,125.13,72438800
11/21/2005,125.15,125.76,50024600
11/22/2005,125.56,126.3,66439900
11/23/2005,126.25,127.03,50856800
11/25/2005,126.98,127.13,15270000
11/28/2005,127.25,126.23,54515700
11/29/2005,126.65,126.09,51814300
11/30/2005,126.04,125.41,56078900
12/1/2005,126.02,126.69,65525600
12/2/2005,126.69,126.85,46724700
12/5/2005,126.64,126.58,59368100
12/6/2005,126.87,126.82,57943900
12/7/2005,126.79,126.08,66829700
12/8/2005,126.16,126,62609100
12/9/2005,126.2,126.33,50747700
12/12/2005,126.71,126.45,48394200
12/13/2005,126.4,127.31,88657500
12/14/2005,127.19,127.81,64376600
12/15/2005,127.84,127.44,55909700
12/16/2005,127.27,126.36,46239200
12/19/2005,126.73,125.71,48820900
12/20/2005,125.86,125.83,46605200
12/21/2005,126.17,126.03,51806900
12/22/2005,126.37,126.69,32250600
12/23/2005,126.79,126.76,27977300
12/27/2005,126.92,125.47,44504900
12/28/2005,125.74,125.75,30764800
12/29/2005,125.72,125.19,33035000
12/30/2005,124.8,124.51,44646500
1/3/2006,125.3,126.7,73398800
1/4/2006,126.86,127.3,52244900
1/5/2006,127.17,127.38,47314500
1/6/2006,127.7,128.44,62894200
1/9/2006,128.41,128.77,43536800
1/10/2006,128.37,128.9,44965400
1/11/2006,129.02,129.31,49608100
1/12/2006,129.08,128.8,40525300
1/13/2006,128.62,128.68,44864900
1/17/2006,128.2,128.33,52188600
1/18/2006,127.25,127.82,75147100
1/19/2006,128.09,128.31,78077700
1/20/2006,128.05,125.97,115316800
1/23/2006,126.27,126.42,67103700
1/24/2006,126.66,126.55,53016400
1/25/2006,127.04,126.66,87798900
1/26/2006,127.28,127.36,71370600
1/27/2006,127.555,128.54,65794700
1/30/2006,128.48,128.44,33715200
1/31/2006,128.32,127.5,73151200
2/1/2006,127.99,128.39,63565400
2/2/2006,128.04,126.9,83628600
2/3/2006,127.22,126.27,86044200
2/6/2006,126.44,126.6,45515500
2/7/2006,126.3,125.48,71230800
2/8/2006,125.88,126.62,59427600
2/9/2006,126.85,126.41,62025800
2/10/2006,126.42,126.64,64509900
2/13/2006,126.57,126.41,52318300
2/14/2006,126.46,127.75,90995300
2/15/2006,127.68,128.2,85473500
2/16/2006,128.2,129.16,61035500
2/17/2006,129.09,128.81,40345900
2/21/2006,129.12,128.49,46462000
2/22/2006,128.77,129.27,42340200
2/23/2006,129.27,129.08,43455000
2/24/2006,129.08,129.41,36784600
2/27/2006,129.4,129.46,35926100
2/28/2006,129.5,128.23,74402500
3/1/2006,128.67,129.37,48667800
3/2/2006,128.9,129.36,60650900
3/3/2006,128.7,128.76,73430800
3/6/2006,129.07,128.17,57479400
3/7/2006,127.81,127.97,61788300
3/8/2006,127.64,128.24,66726800
3/9/2006,128.271,127.38,56584000
3/10/2006,127.79,128.59,60493800
3/13/2006,128.84,128.83,45736600
3/14/2006,128.77,130.18,69883500
3/15/2006,130.15,130.76,53416400
3/16/2006,130.9,131.03,67086500
3/17/2006,130.68,130.62,47288300
3/20/2006,130.68,130.41,45557500
3/21/2006,130.19,129.59,87415500
3/22/2006,129.51,130.38,51612200
3/23/2006,130.24,130.11,46844700
3/24/2006,129.99,130.21,43215700
3/27/2006,130.03,130.02,32529400
3/28/2006,129.93,129.22,82089000
3/29/2006,129.48,130.03,61537200
3/30/2006,130.11,129.8,70573800
3/31/2006,130.02,129.83,62925700
4/3/2006,130.07,129.73,61631500
4/4/2006,129.72,130.56,54811800
4/5/2006,130.61,131.01,50612000
4/6/2006,130.85,130.87,57911600
4/7/2006,131.06,129.54,80189200
4/10/2006,129.71,129.74,41542100
4/11/2006,129.85,128.64,72806700
4/12/2006,128.77,128.88,43052600
4/13/2006,128.59,128.71,51077200
4/17/2006,128.79,128.66,64172400
4/18/2006,128.95,130.7,92684300
4/19/2006,130.72,130.95,87275600
4/20/2006,131,131.13,86024100
4/21/2006,131.73,131.15,72359600
4/24/2006,130.93,130.91,52548400
4/25/2006,131.04,130.37,84361300
4/26/2006,130.5,130.4,67267600
4/27/2006,129.9,131.03,124607600
4/28/2006,130.79,131.47,55855100
5/1/2006,131.47,130.4,65021100
5/2/2006,131.01,131.38,49091700
5/3/2006,131.22,130.89,60825000
5/4/2006,131.08,131.36,42937300
5/5/2006,132.05,132.52,62593300
5/8/2006,132.51,132.36,30018100
5/9/2006,132.42,132.62,29866200
5/10/2006,132.41,132.55,64413900
5/11/2006,132.51,130.95,80659000
5/12/2006,130.48,129.24,91736300
5/15/2006,128.79,129.5,84049100
5/16/2006,129.76,129.31,62137600
5/17/2006,128.67,126.85,144789500
5/18/2006,127.38,126.21,87937900
5/19/2006,126.87,127.1,124345600
5/22/2006,126.28,126.13,110880900
5/23/2006,127.18,125.17,92006500
5/24/2006,125.68,126.17,168405000
5/25/2006,126.92,127.73,78992600
5/26/2006,128,128.38,62991900
5/30/2006,127.97,126.1,72448000
5/31/2006,126.58,127.51,86934700
6/1/2006,127.38,128.73,73737200
6/2/2006,129.25,129,91704600
6/5/2006,128.79,127.12,86144500
6/6/2006,127.21,126.81,130881900
6/7/2006,126.91,125.86,108718000
6/8/2006,125.58,125.75,204972100
6/9/2006,126.36,125.35,94977600
6/12/2006,125.88,123.99,95887100
6/13/2006,123.78,122.55,185702000
6/14/2006,122.84,123.5,163668600
6/15/2006,123.92,126.12,134463400
6/16/2006,125.19,124.65,94267500
6/19/2006,125.4,123.67,95823700
6/20/2006,124.01,124.09,65524400
6/21/2006,124,125.01,75044400
6/22/2006,124.95,124.46,74997100
6/23/2006,124.33,124.44,54112500
6/26/2006,124.54,124.99,37906000
6/27/2006,125.01,123.91,69834200
6/28/2006,124.19,124.75,62371200
6/29/2006,125.2,127.27,110698800
6/30/2006,127.47,127.23,54230200
7/3/2006,127.43,127.8,23936200
7/5/2006,127.29,127.07,69654000
7/6/2006,127.2,127.44,51290700
7/7/2006,127.46,126.61,81628500
7/10/2006,126.94,126.85,60964100
7/11/2006,126.61,127.41,73640800
7/12/2006,127.21,126.05,82562100
7/13/2006,125.5,124,102622000
7/14/2006,124.16,123.52,103243200
7/17/2006,123.5,123.34,81290500
7/18/2006,123.74,123.97,123706800
7/19/2006,124.18,125.69,134401100
7/20/2006,126.12,124.83,112344300
7/21/2006,125.15,123.95,101726800
7/24/2006,124.44,126.21,92892700
7/25/2006,125.98,126.66,95528100
7/26/2006,126.59,126.83,84532200
7/27/2006,127.33,126.71,87261200
7/28/2006,126.99,127.98,82138900
7/31/2006,127.66,127.85,49593100
8/1/2006,127.34,127.22,65225600
8/2/2006,127.58,128.08,64792900
8/3/2006,127.33,128.42,63737500
8/4/2006,129.06,128.2,96298400
8/7/2006,127.9,127.95,45434700
8/8/2006,128.09,127.41,90901300
8/9/2006,128.2,126.98,78918100
8/10/2006,126.53,127.37,69325900
8/11/2006,127.17,127.01,47490500
8/14/2006,127.63,127.11,58044500
8/15/2006,128.21,128.63,68165900
8/16/2006,129.32,129.79,71760000
8/17/2006,129.58,130.03,71065800
8/18/2006,130.19,130.69,58290000
8/21/2006,130.18,130.13,42134200
8/22/2006,129.94,130.12,60850500
8/23/2006,130.18,129.76,66625800
8/24/2006,129.99,129.65,57983500
8/25/2006,129.64,129.81,41757900
8/28/2006,129.65,130.43,52681500
8/29/2006,130.49,130.58,61817800
8/30/2006,130.87,130.66,50056400
8/31/2006,130.85,130.64,38585400
9/1/2006,131.14,131.42,48801600
9/5/2006,131.51,131.67,52350500
9/6/2006,131.11,130.51,53797100
9/7/2006,130.06,129.91,86302600
9/8/2006,130.08,130.28,45107700
9/11/2006,129.86,130.41,68500000
9/12/2006,130.56,131.69,69899500
9/13/2006,131.64,132.22,62931800
9/14/2006,131.96,132.23,57821300
9/15/2006,132.31,131.96,76716600
9/18/2006,131.79,132.14,64178000
9/19/2006,132.12,131.81,92108400
9/20/2006,132.25,132.51,75213400
9/21/2006,132.61,131.87,88947500
9/22/2006,131.67,131.47,65969200
9/25/2006,131.73,132.48,92299100
9/26/2006,132.5,133.58,74019600
9/27/2006,133.49,133.74,82434300
9/28/2006,133.74,133.69,58603600
9/29/2006,133.8,133.58,47994200
10/2/2006,133.54,133.08,52445500
10/3/2006,132.89,133.36,73112800
10/4/2006,133.23,134.92,80897100
10/5/2006,134.92,135.18,60642900
10/6/2006,134.95,135.01,65001800
10/9/2006,134.85,135.09,41177900
10/10/2006,135.11,135.27,56441400
10/11/2006,134.84,135.11,104079100
10/12/2006,135.45,136.28,59186600
10/13/2006,136.16,136.63,53945500
10/16/2006,136.52,136.84,42323200
10/17/2006,136.47,136.41,90787300
10/18/2006,137.04,136.59,87382100
10/19/2006,136.39,136.81,64084400
10/20/2006,136.81,136.84,48099700
10/23/2006,136.56,137.47,66237400
10/24/2006,137.28,137.88,53357300
10/25/2006,137.74,138.35,80754100
10/26/2006,138.66,138.78,66848900
10/27/2006,138.61,137.91,80240900
10/30/2006,137.66,137.81,49718100
10/31/2006,138.07,137.79,71298400
11/1/2006,138.22,136.86,83006800
11/2/2006,136.51,136.78,60703900
11/3/2006,137.27,136.54,71346400
11/6/2006,136.96,138.08,63314500
11/7/2006,138.2,138.61,63391700
11/8/2006,138,138.91,87521900
11/9/2006,139.01,138.18,95920200
11/10/2006,138.14,138.24,48992000
11/13/2006,138.18,138.58,59414600
11/14/2006,138.97,139.62,96722200
11/15/2006,139.57,140.02,76522200
11/16/2006,140.44,140.38,76749000
11/17/2006,139.93,140.42,56358200
11/20/2006,140.3,140.5,69190900
11/21/2006,140.49,140.64,51373900
11/22/2006,140.75,140.92,45508800
11/24/2006,140.24,140.35,30998500
11/27/2006,140.28,138.42,84551400
11/28/2006,138.24,139.02,106671500
11/29/2006,139.47,140.47,91542100
11/30/2006,140.44,140.53,83999100
12/1/2006,140.53,140.22,126159100
12/4/2006,140.25,141.29,87816400
12/5/2006,141.56,141.9,73383600
12/6/2006,141.87,141.78,53327400
12/7/2006,142.03,141.16,62857400
12/8/2006,141.13,141.42,79625500
12/11/2006,141.42,141.83,39784100
12/12/2006,141.69,141.72,77461200
12/13/2006,142.23,141.87,55570000
12/14/2006,141.86,143.12,64780600
12/15/2006,142.64,142.34,70860200
12/18/2006,142.54,141.95,48957900
12/19/2006,141.55,142.22,65077800
12/20/2006,142.28,142.14,41473800
12/21/2006,142.27,141.62,48698800
12/22/2006,141.64,140.75,62074300
12/26/2006,140.81,141.58,32700100
12/27/2006,141.87,142.51,39736200
12/28/2006,142.41,142.21,37292100
12/29/2006,142.1,141.62,45468600
1/3/2007,142.25,141.37,94846800
1/4/2007,141.23,141.67,69638900
1/5/2007,141.33,140.54,76696700
1/8/2007,140.82,141.19,71676000
1/9/2007,141.31,141.07,75730400
1/10/2007,140.58,141.54,72484100
1/11/2007,141.56,142.16,55533200
1/12/2007,142.12,143.24,57641900
1/16/2007,143.07,142.96,44990100
1/17/2007,142.85,143.02,51598500
1/18/2007,143.17,142.54,68263800
1/19/2007,142.54,142.82,56983900
1/22/2007,143.07,142.38,60263300
1/23/2007,142.26,142.8,54091000
1/24/2007,142.97,143.95,56469800
1/25/2007,143.84,142.26,74967600
1/26/2007,142.57,142.16,74588300
1/29/2007,142.19,142.05,66216700
1/30/2007,142.35,142.79,70424100
1/31/2007,142.63,143.75,91905000
2/1/2007,144.15,144.61,69317300
2/2/2007,144.73,144.81,49607700
2/5/2007,144.7,144.85,45751400
2/6/2007,144.97,144.89,57084900
2/7/2007,145.12,145.21,55695600
2/8/2007,144.78,145.02,70648000
2/9/2007,145.06,143.94,79086500
2/12/2007,143.94,143.45,65663228
2/13/2007,143.77,144.66,64113480
2/14/2007,144.8,145.61,66062345
2/15/2007,145.67,145.8,38727300
2/16/2007,145.44,145.73,39843500
2/20/2007,145.56,146.04,56924500
2/21/2007,145.61,145.98,63994800
2/22/2007,146.05,145.87,79081900
2/23/2007,145.74,145.3,71988900
2/26/2007,145.83,145.17,70096062
2/27/2007,143.88,139.5,274953900
2/28/2007,140.39,140.93,177574000
3/1/2007,139.34,140.51,212853496
3/2/2007,140.05,138.67,162612800
3/5/2007,137.93,137.35,144649801
3/6/2007,138.78,139.7,143447200
3/7/2007,139.59,139.56,115253500
3/8/2007,140.54,140.74,117903266
3/9/2007,141.31,140.78,107768800
3/12/2007,140.42,140.99,80384200
3/13/2007,140.18,138.25,190605200
3/14/2007,138.43,139.28,231853800
3/15/2007,138.97,139.47,132435812
3/16/2007,139.31,138.53,122073808
3/19/2007,139.26,140.2,96219354
3/20/2007,140.08,140.97,83364744
3/21/2007,141.1,143.29,153436549
3/22/2007,143.48,143.18,119002202
3/23/2007,143.28,143.39,74431674
3/26/2007,143.5,143.2,113814330
3/27/2007,143.12,142.86,100592590
3/28/2007,142.14,141.82,152974787
3/29/2007,142.54,141.97,139505747
3/30/2007,142.24,142,128208880
4/2/2007,142.16,142.16,79454680
4/3/2007,142.97,143.69,82515208
4/4/2007,143.69,143.85,64019623
4/5/2007,143.67,144.24,46871640
4/9/2007,144.65,144.44,51153140
4/10/2007,144.33,144.61,56641366
4/11/2007,144.82,144.02,106555131
4/12/2007,143.74,144.66,116464748
4/13/2007,144.9,145.32,85181640
4/16/2007,145.83,146.7,83212818
4/17/2007,146.97,147.09,108445673
4/18/2007,146.6,147.27,88354163
4/19/2007,146.55,147.23,103366536
4/20/2007,148.22,148.62,124129435
4/23/2007,148.37,148.06,77586137
4/24/2007,148.24,148.12,114476697
4/25/2007,148.73,149.48,109171934
4/26/2007,149.49,149.65,88758255
4/27/2007,149.09,149.53,108197354
4/30/2007,149.64,148.29,101022774
5/1/2007,148.42,148.67,134447334
5/2/2007,148.9,149.54,87183213
5/3/2007,149.97,150.35,87865741
5/4/2007,150.75,150.92,96424729
5/7/2007,150.88,150.95,63691549
5/8/2007,150.58,150.75,81538936
5/9/2007,150.64,151.16,102950775
5/10/2007,150.73,149.58,153702478
5/11/2007,149.75,150.86,113415741
5/14/2007,150.86,150.53,108065801
5/15/2007,150.7,150.57,180954808
5/16/2007,150.8,151.6,114674127
5/17/2007,151.38,151.3,101569226
5/18/2007,152.01,152.62,99187841
5/21/2007,152.58,152.54,98660470
5/22/2007,152.7,152.42,82284087
5/23/2007,152.95,152.44,133961926
5/24/2007,152.53,151.06,187777507
5/25/2007,151.49,151.69,83309621
5/29/2007,151.94,152.24,83961894
5/30/2007,151.46,153.48,131293868
5/31/2007,153.66,153.32,115780217
6/1/2007,153.88,154.08,107816219
6/4/2007,153.54,154.1,78077762
6/5/2007,153.74,153.49,127966653
6/6/2007,152.91,151.84,164156415
6/7/2007,151.56,149.1,232536760
6/8/2007,149.5,151.04,176989611
6/11/2007,150.93,151.3,102540269
6/12/2007,150.67,149.65,235777476
6/13/2007,150.5,151.89,193259036
6/14/2007,152.06,152.86,146777231
6/15/2007,153.14,153.07,154433068
6/18/2007,153.38,152.89,88637361
6/19/2007,152.55,153.27,111130055
6/20/2007,153.58,151.14,177247940
6/21/2007,151.08,151.98,205276467
6/22/2007,151.52,150.55,205158931
6/25/2007,150.24,149.83,232071665
6/26/2007,150.21,148.29,198445634
6/27/2007,148.13,150.4,213637766
6/28/2007,150.38,150.38,157704908
6/29/2007,150.9,150.43,199701731
7/2/2007,150.87,151.79,103357331
7/3/2007,152.18,152.34,54048392
7/5/2007,152.4,152.18,89278638
7/6/2007,152.38,152.98,81108856
7/9/2007,153.16,153,72348059
7/10/2007,152.29,150.92,180362556
7/11/2007,150.75,151.99,175608117
7/12/2007,152.37,154.39,133882744
7/13/2007,154.57,154.85,111794261
7/16/2007,154.99,154.83,98382696
7/17/2007,154.93,154.75,126201238
7/18/2007,154.23,154.47,237889754
7/19/2007,155.2,155.07,145249637
7/20/2007,154.89,153.5,245504494
7/23/2007,154.18,153.97,121183836
7/24/2007,153.12,151.3,256875406
7/25/2007,152.02,151.61,265214482
7/26/2007,150.19,148.02,467592493
7/27/2007,148.21,145.11,422987635
7/30/2007,145.93,147.38,283017522
7/31/2007,148.33,145.72,316976706
8/1/2007,145.18,146.43,467669944
8/2/2007,146.76,147.6,294758353
8/3/2007,147.28,143.8,359398213
8/6/2007,144.21,146.21,324979665
8/7/2007,145.94,147.77,280693465
8/8/2007,148.41,149.83,274930582
8/9/2007,147.43,145.39,358182347
8/10/2007,144.39,144.71,411018374
8/13/2007,146.5,145.23,181987405
8/14/2007,145.7,143.01,264134492
8/15/2007,142.72,141.04,323833925
8/16/2007,139.79,142.1,546743619
8/17/2007,145.5,144.71,388218015
8/20/2007,145.17,144.64,187320336
8/21/2007,144.6,144.93,157066342
8/22/2007,146.01,146.65,173156672
8/23/2007,147.34,146.52,203915272
8/24/2007,146.48,148.33,128901846
8/27/2007,147.85,146.95,113024247
8/28/2007,146.16,143.72,219790628
8/29/2007,144.37,146.54,207654197
8/30/2007,145.45,146.15,191817206
8/31/2007,147.65,147.59,185477406
9/4/2007,147.45,149.08,120061971
9/5/2007,148.2,147.79,166261708
9/6/2007,147.95,148.13,127878356
9/7/2007,146.48,146.07,235447578
9/10/2007,146.52,145.79,192374772
9/11/2007,146.24,147.49,162081875
9/12/2007,147.29,147.87,149591913
9/13/2007,148.55,148.91,154078942
9/14/2007,147.96,148.9,121910941
9/17/2007,148.31,148.1,109870775
9/18/2007,148.83,152.46,263759497
9/19/2007,153.41,153.36,193779848
9/20/2007,153.34,152.28,175186778
9/21/2007,152.71,151.97,141463409
9/24/2007,152.42,151.69,139450117
9/25/2007,150.81,151.39,142296566
9/26/2007,152.25,152.19,135588854
9/27/2007,152.91,153.09,102713274
9/28/2007,152.85,152.58,133372085
10/1/2007,152.6,154.3,148162230
10/2/2007,154.61,154.09,112978769
10/3/2007,153.81,153.78,119055844
10/4/2007,154.11,154.02,76864345
10/5/2007,155.03,155.85,134584501
10/8/2007,155.39,155.02,71280351
10/9/2007,155.6,156.48,94054252
10/10/2007,156.04,156.22,101711081
10/11/2007,156.93,155.47,233529065
10/12/2007,155.46,156.33,124546644
10/15/2007,156.27,155.01,161151820
10/16/2007,154.41,153.78,166525626
10/17/2007,154.98,154.25,216687238
10/18/2007,153.45,153.69,148457453
10/19/2007,153.09,149.67,297169866
10/22/2007,148.86,150.54,261989782
10/23/2007,151.46,151.76,180085062
10/24/2007,151.21,151.48,326694120
10/25/2007,151.65,151.84,237374487
10/26/2007,153.06,153.62,176491208
10/29/2007,153.93,154.13,106840923
10/30/2007,153.45,153.06,132981516
10/31/2007,153.98,154.65,220954386
11/1/2007,153.29,151.03,333040702
11/2/2007,151.53,151.2,331228171
11/5/2007,149.64,150.05,226845931
11/6/2007,150.86,152.07,177800407
11/7/2007,150.44,147.91,306639644
11/8/2007,147.99,147.16,374510087
11/9/2007,145.69,145.14,277745044
11/12/2007,145.21,143.7,243087901
11/13/2007,145.37,148.08,191117400
11/14/2007,149.22,147.67,230558773
11/15/2007,146.57,145.54,263111078
11/16/2007,146.31,145.79,308771041
11/19/2007,145.28,143.76,267745911
11/20/2007,144.02,144.64,414767456
11/21/2007,143.08,141.68,259196735
11/23/2007,143.07,144.13,77688317
11/26/2007,144.43,140.95,214232568
11/27/2007,141.74,142.57,293900195
11/28/2007,144.19,147.13,259096930
11/29/2007,146.62,147.18,199411087
11/30/2007,149.04,148.66,222907919
12/3/2007,148.19,147.68,146430461
12/4/2007,146.66,146.36,136533869
12/5/2007,147.93,148.81,171129967
12/6/2007,148.63,150.94,154542538
12/7/2007,151.42,150.91,148980042
12/10/2007,151.28,152.08,123914390
12/11/2007,152.14,147.91,250346381
12/12/2007,151.06,149.37,322435576
12/13/2007,148.32,149.06,237607051
12/14/2007,147.93,147.17,159152848
12/17/2007,146.61,145.07,177269311
12/18/2007,146.1,145.88,245569258
12/19/2007,145.94,145.88,198917144
12/20/2007,146.84,146.8,214813762
12/21/2007,147.37,148.13,146090319
12/24/2007,148.82,149.23,45601326
12/26/2007,148.65,149.55,67118073
12/27/2007,149.02,147.67,122981696
12/28/2007,148.54,147.3,116398074
12/31/2007,147.1,146.21,108126722
1/2/2008,146.53,144.93,204935531
1/3/2008,144.91,144.86,125133258
1/4/2008,143.34,141.31,232330819
1/7/2008,141.81,141.19,234990926
1/8/2008,142.08,138.91,326366804
1/9/2008,139.09,140.37,301910852
1/10/2008,139.68,141.29,335701114
1/11/2008,140.78,140.15,267076591
1/14/2008,141.16,141.28,170365600
1/15/2008,139.79,138.17,240456494
1/16/2008,137.36,136.98,378955910
1/17/2008,137.81,133.43,398404809
1/18/2008,134.74,132.06,348561439
1/22/2008,127.21,130.72,435925182
1/23/2008,127.09,133.86,511912974
1/24/2008,134.48,134.99,259949233
1/25/2008,136.51,133.04,269603877
1/28/2008,133.26,135.24,217934538
1/29/2008,136.1,135.91,168968791
1/30/2008,135.58,134.91,334939168
1/31/2008,133.4,137.37,343680718
2/1/2008,137.94,139.58,206843683
2/4/2008,139.21,137.82,124694258
2/5/2008,135.94,134.13,286882428
2/6/2008,134.58,133.05,250792900
2/7/2008,131.8,133.93,297541558
2/8/2008,133.09,133.07,221643475
2/11/2008,133.1,133.75,188576221
2/12/2008,134.91,134.99,256654378
2/13/2008,136.01,136.37,181967779
2/14/2008,136.95,135.17,215207108
2/15/2008,134.55,135.14,154110256
2/19/2008,136.69,135.52,145189997
2/20/2008,133.99,135.92,220709388
2/21/2008,136.66,134.79,201051185
2/22/2008,134.97,135.62,205490992
2/25/2008,135.54,137.33,190106974
2/26/2008,136.75,138.36,212420648
2/27/2008,137.56,138.22,168395790
2/28/2008,137.24,136.87,170831046
2/29/2008,135.6,133.82,252715127
3/3/2008,133.14,133.5,195613597
3/4/2008,132.23,132.99,282513064
3/5/2008,133.41,133.83,270681315
3/6/2008,132.98,131.06,247912112
3/7/2008,129.63,129.71,326434577
3/10/2008,129.81,128,235683379
3/11/2008,130.72,132.6,341875778
3/12/2008,132.73,131.36,229161103
3/13/2008,129.61,131.65,351881388
3/14/2008,132.77,129.61,484687785
3/17/2008,126.57,128.3,405311065
3/18/2008,130.62,133.63,334416531
3/19/2008,134.14,130.32,345971558
3/20/2008,130.05,132.08,245320642
3/24/2008,133.31,134.72,209110354
3/25/2008,134.86,134.85,192947165
3/26/2008,134.46,133.2,196934212
3/27/2008,134.2,132.78,225153152
3/28/2008,132.99,131.51,180918668
3/31/2008,131.29,131.97,166692100
4/1/2008,133.71,136.61,254547255
4/2/2008,137.06,136.7,210910787
4/3/2008,135.94,137.04,175884744
4/4/2008,137.12,136.89,204473086
4/7/2008,137.87,136.96,154381330
4/8/2008,136.19,136.82,148937266
4/9/2008,136.61,135.83,195610559
4/10/2008,135.39,136.02,192967836
4/11/2008,134.45,133.38,222973288
4/14/2008,133.19,132.93,160521950
4/15/2008,133.58,133.24,172389154
4/16/2008,134.54,136.85,189268809
4/17/2008,136.02,137.05,179707519
4/18/2008,138.94,138.48,218530591
4/21/2008,138.23,138.55,118587402
4/22/2008,138.19,137.94,162166076
4/23/2008,138.09,137.72,193309031
4/24/2008,138.08,138.32,229381367
4/25/2008,139.41,139.6,190788061
4/28/2008,139.88,139.63,105616522
4/29/2008,139.39,139.08,125514035
4/30/2008,139.29,138.26,208395818
5/1/2008,138.39,141.12,187279487
5/2/2008,142.33,141.51,181585519
5/5/2008,141.05,140.83,118510376
5/6/2008,140.01,142.05,179339817
5/7/2008,141.89,139.52,199267237
5/8/2008,139.74,139.16,178321159
5/9/2008,138.6,138.9,152589652
5/12/2008,139.25,140.46,150911417
5/13/2008,140.8,140.48,159141858
5/14/2008,141.07,140.77,181910731
5/15/2008,141.04,142.53,166926993
5/16/2008,142.86,142.66,204236796
5/19/2008,142.81,143.05,165704071
5/20/2008,142.27,141.89,178552026
5/21/2008,141.81,139.49,252724795
5/22/2008,139.43,139.51,170820315
5/23/2008,139.05,137.64,181436189
5/27/2008,137.8,138.66,168322809
5/28/2008,139.17,139.3,181288080
5/29/2008,139.13,140,173927173
5/30/2008,140.47,140.35,117361933
6/2/2008,139.83,138.9,181069856
6/3/2008,139.3,138.09,272049901
6/4/2008,137.7,138.02,246726346
6/5/2008,138.58,140.78,237867025
6/6/2008,139.55,136.29,384276297
6/9/2008,136.86,136.62,228263864
6/10/2008,135.67,135.94,260234811
6/11/2008,135.97,133.94,284064388
6/12/2008,134.6,134.45,252791740
6/13/2008,135.17,136.15,244727072
6/16/2008,135.55,136.23,185832466
6/17/2008,137.07,135.57,191743789
6/18/2008,134.69,134.25,266970557
6/19/2008,134.15,134.42,304310864
6/20/2008,132.84,131.58,289275675
6/23/2008,132.09,131.45,165115667
6/24/2008,131.05,131.19,267300600
6/25/2008,131.72,131.81,287853822
6/26/2008,130.57,128.23,297774971
6/27/2008,128.28,127.53,303423342
6/30/2008,127.89,127.98,258888157
7/1/2008,126.52,128.38,388621949
7/2/2008,128.79,126.18,291223193
7/3/2008,127.11,126.31,239359650
7/7/2008,126.79,125.02,372427205
7/8/2008,124.99,127.24,376225357
7/9/2008,127.5,124.79,336789772
7/10/2008,124.43,125.3,436475660
7/11/2008,123.97,123.84,481124589
7/14/2008,125.26,122.72,322720839
7/15/2008,121.8,120.99,502502423
7/16/2008,121.45,123.96,371642870
7/17/2008,125.14,125.2,375490518
7/18/2008,126.17,125.98,267030007
7/21/2008,126.51,126.05,222862990
7/22/2008,125.15,127.48,296904155
7/23/2008,127.89,128.17,311698327
7/24/2008,128.34,125.51,248634472
7/25/2008,125.89,125.48,219130985
7/28/2008,125.51,123.64,205202879
7/29/2008,123.98,126.28,261505542
7/30/2008,127.11,128.53,354709945
7/31/2008,127.4,126.83,277402187
8/1/2008,127.12,126.16,248703556
8/4/2008,126.04,124.99,188251720
8/5/2008,126.02,128.36,251624292
8/6/2008,128.02,128.93,209555389
8/7/2008,127.96,127.01,246312455
8/8/2008,126.58,129.37,260811653
8/11/2008,129.47,130.71,249425782
8/12/2008,130.28,129.35,213200792
8/13/2008,128.79,128.57,256467211
8/14/2008,127.84,129.54,239556086
8/15/2008,129.93,130.17,181005385
8/18/2008,130.43,128.39,172275090
8/19/2008,127.42,126.99,194673636
8/20/2008,127.39,127.58,225498123
8/21/2008,126.75,127.8,180609785
8/22/2008,128.67,129.65,167715248
8/25/2008,128.8,127.02,171936874
8/26/2008,127.02,127.39,159117183
8/27/2008,127.55,128.63,171032725
8/28/2008,129.28,130.19,167537065
8/29/2008,129.73,128.79,189209985
9/2/2008,130.03,127.99,252469587
9/3/2008,127.88,127.88,251949709
9/4/2008,126.97,124.03,340438555
9/5/2008,123.29,124.42,289514595
9/8/2008,128.04,126.99,364148821
9/9/2008,127.1,123.22,377326719
9/10/2008,123.89,123.72,298916535
